"id","age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
103101,31,"services","married","12K","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
118573,30,"services","married","12K","no","yes","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
115826,57,"technician","married","apprenticeship","unknown","yes","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
118975,51,"artisan","married","4K","unknown","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
138691,31,"artisan","single","9K","no","no","yes","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
107393,30,"technician","married","apprenticeship","no","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
120901,31,"management","single","university","no","no","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
131882,47,"technician","married","apprenticeship","unknown","no","no","telephone","may","fri",6,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
100167,28,"management","married","6K","no","no","yes","cellular","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
138124,27,"admin.","single","university","no","no","no","cellular","jul","tue",7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,1
140152,42,"admin.","married","university","unknown","yes","no","telephone","jun","tue",3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
131016,50,"artisan","married","4K","unknown","no","yes","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
130810,29,"admin.","married","9K","no","yes","no","cellular","jul","fri",5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
116450,45,"admin.","married","university","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
139744,52,"services","married","9K","unknown","yes","no","cellular","nov","fri",3,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
140242,39,"artisan","married","9K","no","no","no","telephone","nov","thu",2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
105972,33,"services","married","12K","no","yes","no","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.435,5099.1,0
105779,51,"artisan","married","9K","unknown","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
113818,37,"entrepreneur","married","university","unknown","no","no","cellular","nov","mon",2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
112211,33,"admin.","married","university","no","yes","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,93.876,-40,0.699,5008.7,1
102325,35,"artisan","married","6K","unknown","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
125018,27,"student","single","12K","no","no","no","telephone","oct","tue",1,999,0,"nonexistent",-0.1,93.798,-40.4,4.968,5195.8,1
138994,43,"artisan","single","4K","unknown","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
112269,42,"admin.","single","university","no","no","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
106010,30,"artisan","single","9K","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
113290,32,"student","single","12K","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
111660,39,"services","single","12K","unknown","no","yes","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
134210,38,"technician","single","university","no","no","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
128553,46,"admin.","married","12K","unknown","yes","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
140153,46,"technician","married","apprenticeship","unknown","no","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
118585,46,"artisan","married","apprenticeship","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
136457,36,"admin.","married","university","no","yes","no","telephone","apr","mon",3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
105951,36,"unemployed","married","12K","no","yes","no","cellular","oct","mon",1,3,1,"success",-1.1,94.601,-49.5,1.032,4963.6,1
106174,45,"artisan","married","4K","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
121005,31,"technician","single","university","no","yes","no","cellular","aug","wed",4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
122464,36,"artisan","married","9K","no","yes","no","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,0
119569,47,"artisan","married","4K","no","yes","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
125808,29,"technician","single","apprenticeship","no","yes","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
122170,29,"admin.","married","university","no","yes","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
135096,20,"artisan","single","12K","no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
129517,46,"services","married","12K","no","yes","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
134463,53,"housemaid","single","4K","unknown","no","no","telephone","may","thu",15,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
125210,31,"artisan","married","12K","no","yes","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
111675,24,"services","single","12K","no","no","yes","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
128602,41,"admin.","divorced","12K","no","yes","yes","cellular","aug","thu",3,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,0
115878,34,"artisan","married","6K","no","yes","yes","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
138481,22,"student","single","12K","no","no","no","cellular","may","tue",2,999,2,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
127262,38,"management","single","university","no","no","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,0
105431,28,"admin.","single","12K","no","yes","no","cellular","may","thu",2,999,1,"failure",-1.8,93.876,-40,0.683,5008.7,0
124929,40,"entrepreneur","married","9K","no","yes","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
100531,39,"services","divorced","12K","unknown","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
139752,28,"technician","married","university","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
140788,30,"services","married","university","no","unknown","unknown","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,0
136136,39,"admin.","married","university","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
134746,29,"admin.","single","university","no","yes","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
111904,32,"technician","single","12K","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
107727,22,"artisan","single","9K","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
112182,74,"retired","married","4K","unknown","yes","no","cellular","aug","mon",2,6,1,"success",-2.9,92.201,-31.4,0.843,5076.2,1
131692,36,"artisan","married","9K","no","no","no","telephone","nov","thu",8,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
135199,30,"technician","married","apprenticeship","no","yes","no","cellular","jul","mon",11,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
132509,25,"technician","single","apprenticeship","no","yes","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
104382,38,"selfemployed","married","university","unknown","yes","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
132480,39,"housemaid","divorced","9K","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
115734,35,"artisan","married","6K","no","yes","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,1
137970,33,"technician","married","apprenticeship","no","no","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,1
124914,43,"artisan","married","4K","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,1
133811,41,"admin.","married","12K","no","yes","yes","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
119150,59,"technician","divorced","9K","no","yes","no","cellular","jul","wed",13,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
131334,35,"admin.","married","12K","no","yes","no","telephone","may","mon",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
132426,36,"artisan","single","12K","no","no","yes","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,1
122965,25,"artisan","married","4K","no","no","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
104850,41,"admin.","married","12K","no","no","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
122887,57,"artisan","married","4K","unknown","yes","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
116732,36,"artisan","married","12K","no","yes","yes","telephone","may","thu",6,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
108849,27,"services","single","12K","no","no","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
118406,35,"admin.","married","university","no","no","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
111574,17,"student","single","9K","no","unknown","unknown","cellular","aug","fri",2,999,1,"failure",-2.9,92.201,-31.4,0.869,5076.2,1
120298,25,"management","single","university","no","yes","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
105429,71,"retired","divorced","4K","no","no","yes","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.365,5099.1,0
101877,33,"admin.","single","university","no","yes","yes","cellular","may","fri",3,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,1
129913,52,"housemaid","married","9K","no","yes","no","cellular","jul","mon",12,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
105603,49,"artisan","married","4K","no","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,1
127746,57,"management","divorced","university","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
125887,40,"artisan","married","9K","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
123868,29,"technician","single","apprenticeship","no","no","yes","cellular","nov","fri",1,6,2,"success",-1.1,94.767,-50.8,1.04,4963.6,0
115084,42,"technician","married","apprenticeship","no","no","no","cellular","aug","mon",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
109321,35,"artisan","married","6K","unknown","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
131636,39,"admin.","divorced","apprenticeship","no","no","no","cellular","mar","thu",4,999,1,"failure",-1.8,93.369,-34.8,0.643,5008.7,1
113742,38,"services","married","6K","unknown","yes","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
127438,25,"admin.","married","unknown","no","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
109393,31,"admin.","married","12K","no","no","no","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
133848,26,"admin.","single","university","no","unknown","unknown","cellular","aug","mon",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.861,5076.2,0
129964,79,"retired","married","9K","no","yes","yes","cellular","may","mon",1,999,1,"failure",-1.8,93.876,-40,0.697,5008.7,0
134573,38,"admin.","single","6K","unknown","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
138777,38,"services","married","12K","no","no","no","cellular","apr","tue",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.384,5099.1,0
105780,43,"entrepreneur","married","apprenticeship","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
121381,54,"artisan","married","6K","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,1
140468,57,"retired","married","12K","unknown","yes","yes","cellular","aug","wed",8,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
108379,39,"technician","single","university","no","yes","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,0
122278,47,"management","married","4K","no","no","yes","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
102447,41,"management","married","university","unknown","yes","no","telephone","may","wed",8,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
116630,30,"artisan","single","9K","no","yes","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
106701,36,"retired","married","unknown","no","no","no","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
113741,28,"artisan","single","unknown","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
101107,32,"artisan","married","6K","no","no","no","telephone","jul","mon",6,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
120419,78,"retired","married","unknown","no","no","no","cellular","mar","thu",1,6,2,"success",-1.8,93.369,-34.8,0.635,5008.7,1
113698,31,"admin.","single","university","no","yes","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
140297,37,"technician","single","12K","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
124583,44,"technician","divorced","apprenticeship","no","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
101578,29,"artisan","married","6K","no","no","yes","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
119857,26,"selfemployed","married","university","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
133060,36,"admin.","married","university","no","yes","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
121779,46,"admin.","single","12K","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
100303,48,"entrepreneur","married","university","no","no","yes","cellular","aug","fri",2,4,2,"success",-2.9,92.201,-31.4,0.881,5076.2,1
106995,47,"selfemployed","married","9K","unknown","yes","no","cellular","nov","fri",1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
115440,42,"admin.","married","university","no","no","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,1
121102,24,"student","single","4K","no","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
123003,51,"selfemployed","married","university","no","yes","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
135760,27,"admin.","single","university","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
137355,46,"technician","divorced","apprenticeship","no","no","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
132256,41,"unknown","single","unknown","unknown","no","no","telephone","jun","mon",6,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
141052,53,"artisan","married","12K","no","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
140899,39,"artisan","married","9K","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
120824,31,"admin.","single","12K","no","no","no","cellular","jul","mon",6,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,1
136331,37,"services","married","12K","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",-2.9,92.469,-33.6,0.944,5076.2,0
129760,27,"admin.","single","9K","no","yes","no","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
127637,56,"housemaid","married","4K","unknown","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
114088,53,"unemployed","married","4K","no","yes","no","cellular","nov","fri",10,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
139476,28,"selfemployed","single","university","no","yes","yes","cellular","jun","mon",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,0
109751,39,"unemployed","married","4K","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,0
130483,32,"admin.","married","university","no","no","no","telephone","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.592,5195.8,0
135533,41,"artisan","married","9K","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
121478,43,"housemaid","married","6K","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
118266,31,"technician","married","apprenticeship","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
132430,51,"management","married","university","no","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
139294,44,"artisan","married","4K","unknown","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
113832,37,"artisan","married","9K","unknown","yes","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
132418,53,"retired","married","12K","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
122081,54,"retired","married","12K","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
106454,35,"artisan","divorced","12K","no","no","yes","cellular","nov","mon",2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
119060,26,"admin.","single","university","no","yes","no","telephone","dec","wed",1,999,0,"nonexistent",-3,92.713,-33,0.715,5023.5,1
111300,54,"artisan","divorced","4K","no","yes","no","cellular","may","tue",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
107453,34,"artisan","married","12K","no","yes","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
135520,37,"technician","single","12K","unknown","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
121809,26,"admin.","single","university","no","yes","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
124786,36,"admin.","married","university","unknown","yes","yes","cellular","jun","tue",1,3,1,"success",-2.9,92.963,-40.8,1.262,5076.2,0
108550,57,"entrepreneur","married","9K","unknown","yes","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
120538,31,"admin.","single","9K","no","yes","no","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
122771,58,"housemaid","married","4K","no","no","no","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
129841,34,"artisan","married","4K","no","yes","yes","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
120227,34,"artisan","single","4K","unknown","yes","no","cellular","may","thu",2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
103554,46,"admin.","married","university","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,93.876,-40,0.692,5008.7,1
136113,32,"management","single","university","no","no","yes","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
106334,48,"entrepreneur","married","9K","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
118499,48,"admin.","married","university","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
131303,48,"artisan","married","12K","no","yes","no","cellular","aug","wed",6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
115350,54,"technician","married","university","unknown","no","no","cellular","may","fri",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
120224,37,"management","single","university","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
111993,56,"management","married","9K","unknown","no","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,0
124823,34,"admin.","single","12K","no","no","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,0
127765,56,"services","married","12K","no","no","no","cellular","aug","mon",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
112625,18,"student","single","9K","no","no","no","cellular","dec","thu",2,999,0,"nonexistent",-3,92.713,-33,0.712,5023.5,1
108000,52,"technician","married","apprenticeship","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
108817,40,"admin.","divorced","university","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
133238,29,"admin.","single","12K","no","yes","yes","cellular","jul","wed",4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
104831,36,"management","single","6K","no","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
103419,29,"technician","married","university","no","yes","no","cellular","apr","mon",1,999,1,"failure",-1.8,93.749,-34.6,0.645,5008.7,1
135426,54,"admin.","divorced","university","no","yes","yes","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
131113,46,"artisan","married","12K","no","yes","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
102594,34,"management","married","university","no","yes","no","telephone","may","fri",3,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
106511,46,"admin.","married","12K","unknown","yes","no","telephone","jun","mon",6,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
122053,34,"admin.","married","university","no","no","no","telephone","nov","fri",3,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
124522,30,"artisan","married","9K","unknown","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
135261,49,"technician","married","apprenticeship","unknown","unknown","unknown","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
129751,29,"admin.","single","12K","no","no","no","cellular","may","fri",3,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
100504,33,"admin.","single","12K","no","no","no","cellular","jun","wed",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
128213,34,"admin.","married","12K","no","no","no","cellular","may","wed",2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
140634,40,"technician","married","9K","unknown","yes","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
117124,50,"artisan","married","unknown","unknown","yes","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
138547,33,"artisan","married","apprenticeship","no","yes","no","cellular","jun","wed",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,0
133969,30,"artisan","single","9K","unknown","no","yes","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
138713,39,"management","divorced","university","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,1
138527,40,"admin.","single","university","unknown","no","yes","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
112456,59,"retired","married","9K","no","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
115196,38,"technician","single","university","no","no","no","cellular","aug","mon",7,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,0
117853,38,"entrepreneur","married","9K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
133374,38,"admin.","married","12K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
102623,43,"management","married","apprenticeship","no","no","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
130210,38,"housemaid","married","9K","no","no","no","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
116270,52,"technician","married","apprenticeship","no","yes","yes","cellular","sep","tue",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.819,5017.5,0
138844,55,"housemaid","married","4K","no","yes","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
126166,54,"services","married","12K","unknown","no","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
130283,34,"technician","married","university","no","yes","yes","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
132440,32,"artisan","married","4K","unknown","yes","no","cellular","nov","thu",2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
126890,36,"entrepreneur","married","university","no","yes","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
127300,41,"admin.","single","university","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
104788,54,"admin.","divorced","university","no","yes","no","cellular","nov","tue",2,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
131621,32,"admin.","single","university","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
117789,27,"admin.","single","university","no","no","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
132467,27,"student","single","university","unknown","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
116868,54,"admin.","married","university","no","yes","no","cellular","jul","tue",2,999,1,"failure",-2.9,92.469,-33.6,0.908,5076.2,0
103594,38,"admin.","married","12K","no","yes","no","cellular","oct","wed",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.742,5017.5,0
109345,35,"student","single","12K","no","no","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,1
103976,33,"technician","single","university","no","no","no","cellular","aug","thu",9,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
